id,scop_code,class,fold,superfamily,family,length
d4e4ra1,c.77.1.5,c,c.77,c.77.1,c.77.1.5,327
d2uxqa_,c.77.1.0,c,c.77,c.77.1,c.77.1.0,402
d6e85a1,c.77.1.0,c,c.77,c.77.1,c.77.1.0,328
d1ml4a2,c.78.1.1,c,c.78,c.78.1,c.78.1.1,157
d1js1x1,c.78.1.1,c,c.78,c.78.1,c.78.1.1,163
d4a8ta1,c.78.1.0,c,c.78,c.78.1,c.78.1.0,148
d4a8ta2,c.78.1.0,c,c.78,c.78.1,c.78.1.0,169
d1jfla1,c.78.2.1,c,c.78,c.78.2,c.78.2.1,115
d1jfla2,c.78.2.1,c,c.78,c.78.2,c.78.2.1,113
d1b74a1,c.78.2.1,c,c.78,c.78.2,c.78.2.1,105
d1b74a2,c.78.2.1,c,c.78,c.78.2,c.78.2.1,147
d1ve1a1,c.79.1.1,c,c.79,c.79.1,c.79.1.1,302
d1vb3a1,c.79.1.1,c,c.79,c.79.1,c.79.1.1,428
d1e5xa_,c.79.1.1,c,c.79,c.79.1,c.79.1.1,477
d6wx3b_,c.79.1.1,c,c.79,c.79.1,c.79.1.1,389
d4h27a_,c.79.1.1,c,c.79,c.79.1,c.79.1.1,318
d4d9ba_,c.79.1.0,c,c.79,c.79.1,c.79.1.0,328
d1tzba_,c.80.1.1,c,c.80,c.80.1,c.80.1.1,301
d1wiwa_,c.80.1.1,c,c.80,c.80.1,c.80.1.1,284
d2cxna_,c.80.1.2,c,c.80,c.80.1,c.80.1.2,557
d3ff1a1,c.80.1.2,c,c.80,c.80.1,c.80.1.2,443
d1vima1,c.80.1.3,c,c.80,c.80.1,c.80.1.3,182
d1nria_,c.80.1.3,c,c.80,c.80.1,c.80.1.3,248
d5lu5a_,c.80.1.0,c,c.80,c.80.1,c.80.1.0,193
d3g68a1,c.80.1.0,c,c.80,c.80.1,c.80.1.0,344
d2e5fa_,c.80.1.0,c,c.80,c.80.1,c.80.1.0,325
d3fj1a1,c.80.1.0,c,c.80,c.80.1,c.80.1.0,331
d1g8ja2,c.81.1.1,c,c.81,c.81.1,c.81.1.1,677
d1eu1a2,c.81.1.1,c,c.81,c.81.1,c.81.1.1,622
d1kqfa2,c.81.1.1,c,c.81,c.81.1,c.81.1.1,817
d3ml1a1,c.81.1.1,c,c.81,c.81.1,c.81.1.1,678
d3iam33,c.81.1.1,c,c.81,c.81.1,c.81.1.1,439
d1co3a_,c.82.1.1,c,c.82,c.82.1,c.82.1.1,505
d1vlua1,c.82.1.1,c,c.82,c.82.1,c.82.1.1,435
d1k75a_,c.82.1.2,c,c.82,c.82.1,c.82.1.2,431
d4e3xa1,c.82.1.0,c,c.82,c.82.1,c.82.1.0,541
d4iyma_,c.82.1.0,c,c.82,c.82.1,c.82.1.0,488
d6k10a_,c.82.1.0,c,c.82,c.82.1,c.82.1.0,458
d1l5ja3,c.83.1.1,c,c.83,c.83.1,c.83.1.1,490
d2b3ya2,c.83.1.1,c,c.83,c.83.1,c.83.1.1,629
d1kfia2,c.84.1.1,c,c.84,c.84.1,c.84.1.1,118
d1k2yx2,c.84.1.1,c,c.84,c.84.1,c.84.1.1,104
d1k2yx3,c.84.1.1,c,c.84,c.84.1,c.84.1.1,109
d1k2yx1,c.84.1.1,c,c.84,c.84.1,c.84.1.1,150
d6y8ya1,c.84.1.0,c,c.84,c.84.1,c.84.1.0,194
d6y8ya3,c.84.1.0,c,c.84,c.84.1,c.84.1.0,117
d4f2da1,c.85.1.2,c,c.85,c.85.1,c.85.1.2,328
d3a9sa1,c.85.1.0,c,c.85,c.85.1,c.85.1.0,359
d2wzba_,c.86.1.1,c,c.86,c.86.1,c.86.1.1,415
d1jixa_,c.87.1.1,c,c.87,c.87.1,c.87.1.1,351
d1f0ka1,c.87.1.2,c,c.87,c.87.1,c.87.1.2,350
d4fkza1,c.87.1.3,c,c.87,c.87.1,c.87.1.3,379
d2gj4a_,c.87.1.4,c,c.87,c.87.1,c.87.1.4,824
d3h4ta1,c.87.1.5,c,c.87,c.87.1,c.87.1.5,382
d1pswa_,c.87.1.7,c,c.87,c.87.1,c.87.1.7,348
d2bfwa1,c.87.1.8,c,c.87,c.87.1,c.87.1.8,196
d2iw1a_,c.87.1.8,c,c.87,c.87.1,c.87.1.8,370
d2ex0a1,c.87.1.9,c,c.87,c.87.1,c.87.1.9,387
d2vcha_,c.87.1.10,c,c.87,c.87.1,c.87.1.10,471
d2nzya_,c.87.1.11,c,c.87,c.87.1,c.87.1.11,352
d2vsna2,c.87.1.12,c,c.87,c.87.1,c.87.1.12,376
d3c48a1,c.87.1.0,c,c.87,c.87.1,c.87.1.0,418
d2qzsa_,c.87.1.0,c,c.87,c.87.1,c.87.1.0,477
d5jioa_,c.87.1.0,c,c.87,c.87.1,c.87.1.0,471
d6bk0a_,c.87.1.0,c,c.87,c.87.1,c.87.1.0,451
d3tsaa1,c.87.1.0,c,c.87,c.87.1,c.87.1.0,385
d1o7ja_,c.88.1.1,c,c.88,c.88.1,c.88.1.1,325
d3ntxa_,c.88.1.1,c,c.88,c.88.1,c.88.1.1,336
d2f48a_,c.89.1.1,c,c.89,c.89.1,c.89.1.1,551
d5xz7a1,c.89.1.1,c,c.89,c.89.1,c.89.1.1,322
d2z6ra_,c.90.1.1,c,c.90,c.90.1,c.90.1.1,264
d2bb3a1,c.90.1.1,c,c.90,c.90.1,c.90.1.1,195
d1wyza1,c.90.1.1,c,c.90,c.90.1,c.90.1.1,233
d1ve2a1,c.90.1.1,c,c.90,c.90.1,c.90.1.1,235
d4gmua2,c.91.1.1,c,c.91,c.91.1,c.91.1.1,353
d2olra1,c.91.1.1,c,c.91,c.91.1,c.91.1.1,313
d1ko7a2,c.91.1.2,c,c.91,c.91.1,c.91.1.2,169
d2h1va_,c.92.1.1,c,c.92,c.92.1,c.92.1.1,309
d2xwsa1,c.92.1.3,c,c.92,c.92.1,c.92.1.3,125
d2xvxa_,c.92.1.0,c,c.92,c.92.1,c.92.1.0,262
d1efdn_,c.92.2.1,c,c.92,c.92.2,c.92.2.1,262
d3u7qb_,c.92.2.3,c,c.92,c.92.2,c.92.2.3,522
d3u7qa_,c.92.2.3,c,c.92,c.92.2,c.92.2.3,477
d2etva1,c.92.2.4,c,c.92,c.92.2,c.92.2.4,334
d2wi8a1,c.92.2.4,c,c.92,c.92.2,c.92.2.4,282
d2osva_,c.92.2.0,c,c.92,c.92.2,c.92.2.0,283
d4nnoa_,c.92.2.0,c,c.92,c.92.2,c.92.2.0,278
d4jcca_,c.92.2.0,c,c.92,c.92.2,c.92.2.0,284
d3r5ta1,c.92.2.0,c,c.92,c.92.2,c.92.2.0,295
d3md9a_,c.92.2.0,c,c.92,c.92.2,c.92.2.0,253
d2pjua1,c.92.3.1,c,c.92,c.92.3,c.92.3.1,186
d1peaa_,c.93.1.1,c,c.93,c.93.1,c.93.1.1,368
d2fvya_,c.93.1.1,c,c.93,c.93.1,c.93.1.1,305
d1dp4a_,c.93.1.1,c,c.93,c.93.1,c.93.1.1,425
d3hsya_,c.93.1.1,c,c.93,c.93.1,c.93.1.1,374
d1jx6a_,c.93.1.1,c,c.93,c.93.1,c.93.1.1,338
d4xxha_,c.93.1.1,c,c.93,c.93.1,c.93.1.1,255
d2h4aa1,c.93.1.1,c,c.93,c.93.1,c.93.1.1,317
d4pz0a_,c.93.1.1,c,c.93,c.93.1,c.93.1.1,321
d1z15a_,c.93.1.1,c,c.93,c.93.1,c.93.1.1,344
d4nqra_,c.93.1.0,c,c.93,c.93.1,c.93.1.0,364
d3gbva_,c.93.1.0,c,c.93,c.93.1,c.93.1.0,289
d4o5aa_,c.93.1.0,c,c.93,c.93.1,c.93.1.0,279
d4kzka_,c.93.1.0,c,c.93,c.93.1,c.93.1.0,301
d3g85a_,c.93.1.0,c,c.93,c.93.1,c.93.1.0,270
d3ma0a1,c.93.1.0,c,c.93,c.93.1,c.93.1.0,307
d5c5ca_,c.93.1.0,c,c.93,c.93.1,c.93.1.0,472
d5hsga_,c.93.1.0,c,c.93,c.93.1,c.93.1.0,285
d3hs3a1,c.93.1.0,c,c.93,c.93.1,c.93.1.0,262
d4rk4a_,c.93.1.0,c,c.93,c.93.1,c.93.1.0,275
d5kc9a_,c.93.1.0,c,c.93,c.93.1,c.93.1.0,404
d3l49a1,c.93.1.0,c,c.93,c.93.1,c.93.1.0,281
d3n0xa_,c.93.1.0,c,c.93,c.93.1,c.93.1.0,371
d3huta1,c.93.1.0,c,c.93,c.93.1,c.93.1.0,345
d3e3ma1,c.93.1.0,c,c.93,c.93.1,c.93.1.0,277
d3hcwa1,c.93.1.0,c,c.93,c.93.1,c.93.1.0,284
d1ve4a1,c.94.1.1,c,c.94,c.94.1,c.94.1.1,206
d2i49a_,c.94.1.1,c,c.94,c.94.1,c.94.1.1,398
d1al3a_,c.94.1.1,c,c.94,c.94.1,c.94.1.1,237
d3sewa1,c.94.1.1,c,c.94,c.94.1,c.94.1.1,359
d1nnfa_,c.94.1.1,c,c.94,c.94.1,c.94.1.1,308
d6yk4a1,c.94.1.1,c,c.94,c.94.1,c.94.1.1,261
d1r9la_,c.94.1.1,c,c.94,c.94.1,c.94.1.1,309
d2i6ea1,c.94.1.1,c,c.94,c.94.1,c.94.1.1,272
d2czla1,c.94.1.1,c,c.94,c.94.1,c.94.1.1,270
d2ozza1,c.94.1.1,c,c.94,c.94.1,c.94.1.1,228
d1ixca2,c.94.1.1,c,c.94,c.94.1,c.94.1.1,205
d2onsa2,c.94.1.1,c,c.94,c.94.1,c.94.1.1,311
d1atga_,c.94.1.1,c,c.94,c.94.1,c.94.1.1,231
d1xoca1,c.94.1.1,c,c.94,c.94.1,c.94.1.1,504
d1jeta_,c.94.1.1,c,c.94,c.94.1,c.94.1.1,517
d1ixga_,c.94.1.1,c,c.94,c.94.1,c.94.1.1,321
d4f19a1,c.94.1.1,c,c.94,c.94.1,c.94.1.1,370
d2qmwa1,c.94.1.1,c,c.94,c.94.1,c.94.1.1,184
d2xwva1,c.94.1.1,c,c.94,c.94.1,c.94.1.1,306
d3thia_,c.94.1.1,c,c.94,c.94.1,c.94.1.1,362
d2y7pa1,c.94.1.1,c,c.94,c.94.1,c.94.1.1,212
d6ye8a_,c.94.1.1,c,c.94,c.94.1,c.94.1.1,342
d3vlva_,c.94.1.1,c,c.94,c.94.1,c.94.1.1,490
d5um2a1,c.94.1.1,c,c.94,c.94.1,c.94.1.1,314
d1ryoa_,c.94.1.2,c,c.94,c.94.1,c.94.1.2,324
d2p0sa1,c.94.1.3,c,c.94,c.94.1,c.94.1.3,136
d4rjza_,c.94.1.0,c,c.94,c.94.1,c.94.1.0,382
d4euoa_,c.94.1.0,c,c.94,c.94.1,c.94.1.0,313
d4r6ha_,c.94.1.0,c,c.94,c.94.1,c.94.1.0,394
d3r6ua_,c.94.1.0,c,c.94,c.94.1,c.94.1.0,272
d4n4ua1,c.94.1.0,c,c.94,c.94.1,c.94.1.0,303
d3pu5a1,c.94.1.0,c,c.94,c.94.1,c.94.1.0,321
d4n13a_,c.94.1.0,c,c.94,c.94.1,c.94.1.0,255
d4qhqa_,c.94.1.0,c,c.94,c.94.1,c.94.1.0,241
d2v25a_,c.94.1.0,c,c.94,c.94.1,c.94.1.0,231
d4ddda_,c.94.1.0,c,c.94,c.94.1,c.94.1.0,300
d4kqpa_,c.94.1.0,c,c.94,c.94.1,c.94.1.0,230
d4gvoa_,c.94.1.0,c,c.94,c.94.1,c.94.1.0,236
d4ry1a1,c.94.1.0,c,c.94,c.94.1,c.94.1.0,409
d3ho7a1,c.94.1.0,c,c.94,c.94.1,c.94.1.0,219
d4nf0e_,c.94.1.0,c,c.94,c.94.1,c.94.1.0,276
d4xfea1,c.94.1.0,c,c.94,c.94.1,c.94.1.0,299
d4pe3a_,c.94.1.0,c,c.94,c.94.1,c.94.1.0,315
d4htga1,c.94.1.0,c,c.94,c.94.1,c.94.1.0,222
d6j9ya1,c.94.1.0,c,c.94,c.94.1,c.94.1.0,400
d5igaa1,c.94.1.0,c,c.94,c.94.1,c.94.1.0,318
d4gf8a_,c.94.1.0,c,c.94,c.94.1,c.94.1.0,528
d1hnja1,c.95.1.2,c,c.95,c.95.1,c.95.1.2,174
d1hnja2,c.95.1.2,c,c.95,c.95.1,c.95.1.2,143
d5w8qa1,c.95.1.0,c,c.95,c.95.1,c.95.1.0,220
d5w8qa2,c.95.1.0,c,c.95,c.95.1,c.95.1.0,159
d3mqda1,c.95.1.0,c,c.95,c.95.1,c.95.1.0,249
d3mqda2,c.95.1.0,c,c.95,c.95.1,c.95.1.0,158
d1wl4a1,c.95.1.0,c,c.95,c.95.1,c.95.1.0,268
d1wl4a2,c.95.1.0,c,c.95,c.95.1,c.95.1.0,126
d6koga1,c.95.1.0,c,c.95,c.95.1,c.95.1.0,255
d3sqza1,c.95.1.0,c,c.95,c.95.1,c.95.1.0,167
d3sqza2,c.95.1.0,c,c.95,c.95.1,c.95.1.0,221
d3v7ia1,c.95.1.0,c,c.95,c.95.1,c.95.1.0,150
d6n59a3,c.96.1.1,c,c.96,c.96.1,c.96.1.1,365
d6k63a2,c.97.1.1,c,c.97,c.97.1,c.97.1.1,144
d2fr5a_,c.97.1.1,c,c.97,c.97.1,c.97.1.1,136
d1p6oa_,c.97.1.2,c,c.97,c.97.1,c.97.1.2,156
d1wkqa1,c.97.1.2,c,c.97,c.97.1,c.97.1.2,156
d1vk9a1,c.97.1.3,c,c.97,c.97.1,c.97.1.3,136
d1zcza2,c.97.1.4,c,c.97,c.97.1,c.97.1.4,295
d2pw9a1,c.97.1.5,c,c.97,c.97.1,c.97.1.5,251
d3v4ka_,c.97.1.6,c,c.97,c.97.1,c.97.1.6,186
d2w4la_,c.97.1.0,c,c.97,c.97.1,c.97.1.0,164
d6l2la1,c.97.1.0,c,c.97,c.97.1,c.97.1.0,146
d1oi0a_,c.97.3.1,c,c.97,c.97.3,c.97.3.1,121
d5w83b_,c.97.3.1,c,c.97,c.97.3,c.97.3.1,199
d5w83a_,c.97.3.1,c,c.97,c.97.3,c.97.3.1,175
d2kcqa1,c.97.3.1,c,c.97,c.97.3,c.97.3.1,145
d2znra1,c.97.3.1,c,c.97,c.97.3,c.97.3.1,173
d4ilgc_,c.97.3.0,c,c.97,c.97.3,c.97.3.0,245
d1e8ca1,c.98.1.1,c,c.98,c.98.1,c.98.1.1,101
d4cvka1,c.98.1.0,c,c.98,c.98.1,c.98.1.0,100
d1ko7a1,c.98.2.1,c,c.98,c.98.2,c.98.2.1,129
d2ioja1,c.98.2.2,c,c.98,c.98.2,c.98.2.2,120
d1hi9a_,c.99.1.1,c,c.99,c.99.1,c.99.1.1,274
d1ig3a2,c.100.1.1,c,c.100,c.100.1,c.100.1.1,158
d4h8ea_,c.101.1.1,c,c.101,c.101.1,c.101.1.1,235
d5xk6a1,c.101.1.0,c,c.101,c.101.1,c.101.1.0,217
d1hf2a2,c.102.1.1,c,c.102,c.102.1,c.102.1.1,99
d2fi9a1,c.103.1.1,c,c.103,c.103.1,c.103.1.1,118
d2cyja1,c.103.1.1,c,c.103,c.103.1,c.103.1.1,118
d2q4qa2,c.103.1.1,c,c.103,c.103.1,c.103.1.1,121
d3rssa1,c.104.1.1,c,c.104,c.104.1,c.104.1.1,211
d1o98a1,c.105.1.1,c,c.105,c.105.1,c.105.1.1,234
d2phja_,c.106.1.0,c,c.106,c.106.1,c.106.1.0,248
d1k20a_,c.107.1.1,c,c.107,c.107.1,c.107.1.1,310
d1ir6a_,c.107.1.2,c,c.107,c.107.1,c.107.1.2,385
d3u26a1,c.108.1.1,c,c.108,c.108.1,c.108.1.1,225
d1cr6a1,c.108.1.2,c,c.108,c.108.1,c.108.1.2,222
d2b0ca1,c.108.1.2,c,c.108,c.108.1,c.108.1.2,197
d1swva_,c.108.1.3,c,c.108,c.108.1,c.108.1.3,257
d2fi1a1,c.108.1.3,c,c.108,c.108.1,c.108.1.3,187
d1j97a_,c.108.1.4,c,c.108,c.108.1,c.108.1.4,210
d6i03a_,c.108.1.6,c,c.108,c.108.1,c.108.1.6,219
d2ah5a1,c.108.1.6,c,c.108,c.108.1,c.108.1.6,210
d2i7da_,c.108.1.8,c,c.108,c.108.1,c.108.1.8,193
d1yj5a1,c.108.1.9,c,c.108,c.108.1,c.108.1.9,195
d1ltqa1,c.108.1.9,c,c.108,c.108.1,c.108.1.9,149
d1wr8a_,c.108.1.10,c,c.108,c.108.1,c.108.1.10,230
d1s2oa1,c.108.1.10,c,c.108,c.108.1,c.108.1.10,244
d2rbka_,c.108.1.10,c,c.108,c.108.1,c.108.1.10,261
d2zosa1,c.108.1.10,c,c.108,c.108.1,c.108.1.10,243
d1rkua1,c.108.1.11,c,c.108,c.108.1,c.108.1.11,205
d1rmwa_,c.108.1.12,c,c.108,c.108.1,c.108.1.12,211
d1qyia1,c.108.1.13,c,c.108,c.108.1,c.108.1.13,378
d3epra1,c.108.1.14,c,c.108,c.108.1,c.108.1.14,255
d1u02a1,c.108.1.15,c,c.108,c.108.1,c.108.1.15,227
d2ghta_,c.108.1.16,c,c.108,c.108.1,c.108.1.16,180
d1u7pa_,c.108.1.17,c,c.108,c.108.1,c.108.1.17,164
d1xpja_,c.108.1.18,c,c.108,c.108.1,c.108.1.18,124
d3esqa_,c.108.1.19,c,c.108,c.108.1,c.108.1.19,182
d2feaa1,c.108.1.20,c,c.108,c.108.1,c.108.1.20,226
d4fe3a1,c.108.1.21,c,c.108,c.108.1,c.108.1.21,286
d1wdha_,c.108.1.22,c,c.108,c.108.1,c.108.1.22,254
d4ohfa1,c.108.1.23,c,c.108,c.108.1,c.108.1.23,455
d1y8aa1,c.108.1.24,c,c.108,c.108.1,c.108.1.24,308
d2obba1,c.108.1.25,c,c.108,c.108.1,c.108.1.25,122
d3ed5a_,c.108.1.0,c,c.108,c.108.1,c.108.1.0,232
d3e8ma_,c.108.1.0,c,c.108,c.108.1,c.108.1.0,164
d3k1za1,c.108.1.0,c,c.108,c.108.1,c.108.1.0,240
d2x4da_,c.108.1.0,c,c.108,c.108.1,c.108.1.0,270
d4bnda1,c.108.1.0,c,c.108,c.108.1,c.108.1.0,251
d3umga_,c.108.1.0,c,c.108,c.108.1,c.108.1.0,247
d3l7ya_,c.108.1.0,c,c.108,c.108.1,c.108.1.0,267
d2w11a1,c.108.1.0,c,c.108,c.108.1,c.108.1.0,201
d4gmua1,c.109.1.1,c,c.109,c.109.1,c.109.1.1,257
d2olra2,c.109.1.1,c,c.109,c.109.1,c.109.1.1,222
d1jkea_,c.110.1.1,c,c.110,c.110.1,c.110.1.1,145
d2hl0a_,c.110.1.2,c,c.110,c.110.1,c.110.1.2,143
d5xaqa_,c.110.1.0,c,c.110,c.110.1,c.110.1.0,166
d1jw9b_,c.111.1.1,c,c.111,c.111.1,c.111.1.1,247
d1ngva_,c.111.1.2,c,c.111,c.111.1,c.111.1.2,529
d1ngvb_,c.111.1.2,c,c.111,c.111.1,c.111.1.2,430
d1iuqa1,c.112.1.1,c,c.112,c.112.1,c.112.1.1,365
d1jr2a_,c.113.1.1,c,c.113,c.113.1,c.113.1.1,260
d1wcwa1,c.113.1.1,c,c.113,c.113.1,c.113.1.1,252
d1jx7a1,c.114.1.1,c,c.114,c.114.1,c.114.1.1,116
d2hy5b1,c.114.1.1,c,c.114,c.114.1,c.114.1.1,132
d2hy5a1,c.114.1.1,c,c.114,c.114.1,c.114.1.1,130
d2hy5c1,c.114.1.2,c,c.114,c.114.1,c.114.1.2,101
d1x9aa_,c.114.1.2,c,c.114,c.114.1,c.114.1.2,87
d2pd2a_,c.114.1.0,c,c.114,c.114.1,c.114.1.0,108
d1kjna_,c.115.1.1,c,c.115,c.115.1,c.115.1.1,152
d4faka1,c.116.1.3,c,c.116,c.116.1,c.116.1.3,159
d2o3aa1,c.116.1.8,c,c.116,c.116.1,c.116.1.8,166
d3o7ba_,c.116.1.0,c,c.116,c.116.1,c.116.1.0,216
d4pzka_,c.116.1.0,c,c.116,c.116.1,c.116.1.0,159
d5o95a2,c.116.1.0,c,c.116,c.116.1,c.116.1.0,169
d3aiaa1,c.116.1.0,c,c.116,c.116.1,c.116.1.0,199
d6nw7a1,c.116.1.0,c,c.116,c.116.1,c.116.1.0,227
d1m22a_,c.117.1.1,c,c.117,c.117.1,c.117.1.1,490
d3ppma_,c.117.1.1,c,c.117,c.117.1,c.117.1.1,546
d1x3la_,c.118.1.0,c,c.118,c.118.1,c.118.1.0,436
d1oi2a_,c.119.1.2,c,c.119,c.119.1,c.119.1.2,347
d4x9xa_,c.119.1.0,c,c.119,c.119.1,c.119.1.0,278
d2fe1a1,c.120.1.1,c,c.120,c.120.1,c.120.1.1,130
d1o4wa_,c.120.1.1,c,c.120,c.120.1,c.120.1.1,125
d1w8ia_,c.120.1.1,c,c.120,c.120.1,c.120.1.1,155
d1v96a1,c.120.1.1,c,c.120,c.120.1,c.120.1.1,148
d2h1ca1,c.120.1.1,c,c.120,c.120.1,c.120.1.1,138
d1cmwa5,c.120.1.2,c,c.120,c.120.1,c.120.1.2,164
d3h7ia1,c.120.1.2,c,c.120,c.120.1,c.120.1.2,177
d5hmla1,c.120.1.2,c,c.120,c.120.1,c.120.1.2,166
d4g26a3,c.120.1.3,c,c.120,c.120.1,c.120.1.3,182
d3orya1,c.120.1.0,c,c.120,c.120.1,c.120.1.0,227
d6mu0a1,c.121.1.0,c,c.121,c.121.1,c.121.1.0,151
d1wtja_,c.122.1.0,c,c.122,c.122.1,c.122.1.0,332
d2yima_,c.123.1.1,c,c.123,c.123.1,c.123.1.1,359
d1pt7a_,c.123.1.1,c,c.123,c.123.1,c.123.1.1,415
d1vl1a_,c.124.1.1,c,c.124,c.124.1,c.124.1.1,218
d1d9ta_,c.124.1.1,c,c.124,c.124.1,c.124.1.1,281
d1poia_,c.124.1.2,c,c.124,c.124.1,c.124.1.2,317
d1xr4a1,c.124.1.2,c,c.124,c.124.1,c.124.1.2,236
d1xr4a2,c.124.1.2,c,c.124,c.124.1,c.124.1.2,269
d3k6ma1,c.124.1.2,c,c.124,c.124.1,c.124.1.2,246
d3k6ma2,c.124.1.3,c,c.124,c.124.1,c.124.1.3,219
d1t5oa1,c.124.1.5,c,c.124,c.124.1,c.124.1.5,338
d1wkca_,c.124.1.6,c,c.124,c.124.1,c.124.1.6,175
d2g40a1,c.124.1.7,c,c.124,c.124.1,c.124.1.7,175
d2o0ma1,c.124.1.8,c,c.124,c.124.1,c.124.1.8,247
d2gnpa1,c.124.1.8,c,c.124,c.124.1,c.124.1.8,262
d4eu9a1,c.124.1.0,c,c.124,c.124.1,c.124.1.0,229
d4eu9a2,c.124.1.0,c,c.124,c.124.1,c.124.1.0,275
d6cojb_,c.124.1.0,c,c.124,c.124.1,c.124.1.0,248
d1v7za_,c.125.1.1,c,c.125,c.125.1,c.125.1.1,257
d1em8b_,c.126.1.1,c,c.126,c.126.1,c.126.1.1,110
d1u6ka_,c.127.1.1,c,c.127,c.127.1,c.127.1.1,282
d3sxua_,c.128.1.1,c,c.128,c.128.1,c.128.1.1,146
d2q4oa_,c.129.1.1,c,c.129,c.129.1,c.129.1.1,183
d2nx2a1,c.129.1.2,c,c.129,c.129.1,c.129.1.2,176
d6bcoa1,c.129.1.3,c,c.129,c.129.1,c.129.1.3,377
d3uqza2,c.129.1.4,c,c.129,c.129.1,c.129.1.4,211
d3imka1,c.129.1.5,c,c.129,c.129.1,c.129.1.5,157
d3bq9a2,c.129.1.0,c,c.129,c.129.1,c.129.1.0,211
d2x63a_,c.130.1.1,c,c.130,c.130.1,c.130.1.1,258
d2gaxa1,c.131.1.1,c,c.131,c.131.1,c.131.1.1,135
d1wn2a_,c.131.1.0,c,c.131,c.131.1,c.131.1.0,118
d2q6ka1,c.132.1.0,c,c.132,c.132.1,c.132.1.0,163
d2ob5a1,c.133.1.1,c,c.133,c.133.1,c.133.1.1,147
d1ogda_,c.133.1.1,c,c.133,c.133.1,c.133.1.1,131
d1q74a_,c.134.1.1,c,c.134,c.134.1,c.134.1.1,297
d6ulla_,c.134.1.0,c,c.134,c.134.1,c.134.1.0,231
d3wsfa1,c.135.1.0,c,c.135,c.135.1,c.135.1.0,247
d2nyda1,c.135.1.0,c,c.135,c.135.1,c.135.1.0,366
d2fcja1,c.136.1.1,c,c.136,c.136.1,c.136.1.1,114
d1vkma1,c.138.1.1,c,c.138,c.138.1,c.138.1.1,284
d1v8da_,c.140.1.1,c,c.140,c.140.1,c.140.1.1,193
d6np3a_,c.140.1.0,c,c.140,c.140.1,c.140.1.0,268
d3cwca1,c.141.1.0,c,c.141,c.141.1,c.141.1.0,380
d6zk911,c.142.1.0,c,c.142,c.142.1,c.142.1.0,245
d3c3da1,c.143.1.1,c,c.143,c.143.1,c.143.1.1,303
d2ppva_,c.143.1.0,c,c.143,c.143.1,c.143.1.0,325
d2bz1a_,c.144.1.1,c,c.144,c.144.1,c.144.1.1,174
d5ktna1,c.145.1.1,c,c.145,c.145.1,c.145.1.1,300
d4xfma_,c.146.1.0,c,c.146,c.146.1,c.146.1.0,431
d2g6ta1,c.147.1.1,c,c.147,c.147.1,c.147.1.1,305
d1vr0a1,c.148.1.1,c,c.148,c.148.1,c.148.1.1,235
d2i4ra1,c.149.1.1,c,c.149,c.149.1,c.149.1.1,76
d2d00a1,c.149.1.1,c,c.149,c.149.1,c.149.1.1,104
d2g5gx1,c.150.1.1,c,c.150,c.150.1,c.150.1.1,255
d2ebfx2,c.150.1.2,c,c.150,c.150.1,c.150.1.2,219
d2qgma1,c.150.1.3,c,c.150,c.150.1,c.150.1.3,413
d2w6ka1,c.151.1.1,c,c.151,c.151.1,c.151.1.1,139
d3eeqa1,c.151.1.1,c,c.151,c.151.1,c.151.1.1,121
d3eeqa2,c.152.1.1,c,c.152,c.152.1,c.152.1.1,205
d2psba1,c.153.1.1,c,c.153,c.153.1,c.153.1.1,296
d3boea_,c.154.1.1,c,c.154,c.154.1,c.154.1.1,209
d3dnfa_,c.155.1.1,c,c.155,c.155.1,c.155.1.1,281
d1a2pa_,d.1.1.2,d,d.1,d.1.1,d.1.1.2,108
d1t2ha_,d.1.1.2,d,d.1,d.1.1,d.1.1.2,96
d1aqza_,d.1.1.3,d,d.1,d.1.1,d.1.1.3,149
d3agna_,d.1.1.4,d,d.1,d.1.1,d.1.1.4,114
d2vb1a_,d.2.1.2,d,d.2,d.2.1,d.2.1.2,129
d1xjua1,d.2.1.3,d,d.2,d.2.1,d.2.1.3,157
d7loea_,d.2.1.3,d,d.2,d.2.1,d.2.1.3,163
d1am7a_,d.2.1.4,d,d.2,d.2.1,d.2.1.4,154
d4g9sa1,d.2.1.5,d,d.2,d.2.1,d.2.1.5,179
d1qusa_,d.2.1.6,d,d.2,d.2.1,d.2.1.6,322
d1qsaa2,d.2.1.6,d,d.2,d.2.1,d.2.1.6,168
d4emna_,d.2.1.8,d,d.2,d.2.1,d.2.1.8,81
d2nr7a1,d.2.1.9,d,d.2,d.2.1,d.2.1.9,192
d2igsa1,d.2.1.11,d,d.2,d.2.1,d.2.1.11,212
d7c6ca_,d.2.1.0,d,d.2,d.2.1,d.2.1.0,241
d3wh1a_,d.2.1.0,d,d.2,d.2.1,d.2.1.0,204
d3hzsa1,d.2.1.0,d,d.2,d.2.1,d.2.1.0,201
d2e01a1,d.3.1.1,d,d.3,d.3.1,d.3.1.1,453
d1cv8a_,d.3.1.1,d,d.3,d.3.1,d.3.1.1,173
d1dkia_,d.3.1.1,d,d.3,d.3.1,d.3.1.1,335
d4qbba_,d.3.1.2,d,d.3,d.3.1,d.3.1.2,159
d1tl9a_,d.3.1.3,d,d.3,d.3.1,d.3.1.3,321
d2f4ma1,d.3.1.4,d,d.3,d.3.1,d.3.1.4,287
